rod_x,rod_y,ow_x,ow_y,arrow_x,arrow_y,mat_right_x,mat_right_y,mat_left_x,mat_left_y,angle_set_top_x,angle_set_top_y,angle_set_bot_x,angle_set_bot_y,fps,ramp_angle,inter_leg_offset,len_mat_mm,mass,g,no_of_frames,frames,time,bot_left_y,bot_left_x
1515.2991632869564,496.81841067639743,1591.2291632869565,199.56841067639743,1520.2391632869565,456.67841067639745,1479.3091632869564,129.65841067639747,1347.2991632869564,121.57841067639743,-28.740836713043475,851.6984106763974,-28.740836713043475,851.6984106763974,240,4,30,39,0.029,9.80665,1610,166,0.6916666666666667,0.0,0.0
1515.2991632869564,496.81841067639743,1591.2291632869565,199.56841067639743,1520.2391632869565,456.67841067639745,1479.3091632869564,129.65841067639747,1347.2991632869564,121.57841067639743,-28.740836713043475,851.6984106763974,-28.740836713043475,851.6984106763974,240,4,30,39,0.029,9.80665,1610,167,0.6958333333333333,0.0,0.0
1515.2991632869564,496.81841067639743,1591.2291632869565,199.56841067639743,1520.2391632869565,456.67841067639745,1479.3091632869564,129.65841067639747,1347.2991632869564,121.57841067639743,-28.740836713043475,851.6984106763974,-28.740836713043475,851.6984106763974,240,4,30,39,0.029,9.80665,1610,168,0.7,0.0,0.0
1515.3888232869565,496.3187606763974,1591.2291632869565,199.56841067639743,1520.2391632869565,456.67841067639745,1479.3091632869564,129.65841067639747,1347.2991632869564,121.57841067639743,-28.740836713043475,851.6984106763974,-28.740836713043475,851.6984106763974,240,4,30,39,0.029,9.80665,1610,169,0.7041666666666667,0.0,0.0
1515.2291632869565,496.79841067639745,1591.2291632869565,199.56841067639743,1520.2391632869565,456.67841067639745,1479.3091632869564,129.65841067639747,1347.2991632869564,121.57841067639743,-28.740836713043475,851.6984106763974,-28.740836713043475,851.6984106763974,240,4,30,39,0.029,9.80665,1610,170,0.7083333333333334,0.0,0.0
1515.2291632869565,496.79841067639745,1591.2291632869565,199.56841067639743,1520.2391632869565,456.67841067639745,1479.3091632869564,129.65841067639747,1347.2991632869564,121.57841067639743,-28.740836713043475,851.6984106763974,-28.740836713043475,851.6984106763974,240,4,30,39,0.029,9.80665,1610,171,0.7125,0.0,0.0
1515.2291632869565,496.79841067639745,1591.2291632869565,199.56841067639743,1520.2391632869565,456.67841067639745,1479.3091632869564,129.65841067639747,1347.2991632869564,121.57841067639743,-28.740836713043475,851.6984106763974,-28.740836713043475,851.6984106763974,240,4,30,39,0.029,9.80665,1610,172,0.7166666666666667,0.0,0.0
1515.2291632869565,496.79841067639745,1591.2291632869565,199.56841067639743,1520.2391632869565,456.67841067639745,1479.3091632869564,129.65841067639747,1347.2991632869564,121.57841067639743,-28.740836713043475,851.6984106763974,-28.740836713043475,851.6984106763974,240,4,30,39,0.029,9.80665,1610,173,0.7208333333333333,0.0,0.0
1515.2291632869565,496.79841067639745,1591.2291632869565,199.56841067639743,1520.2391632869565,456.67841067639745,1479.3091632869564,129.65841067639747,1347.2991632869564,121.57841067639743,-28.740836713043475,851.6984106763974,-28.740836713043475,851.6984106763974,240,4,30,39,0.029,9.80665,1610,174,0.725,0.0,0.0
1515.2291632869565,496.79841067639745,1591.2291632869565,199.56841067639743,1520.2391632869565,456.67841067639745,1479.3091632869564,129.65841067639747,1347.2991632869564,121.57841067639743,-28.740836713043475,851.6984106763974,-28.740836713043475,851.6984106763974,240,4,30,39,0.029,9.80665,1610,175,0.7291666666666666,0.0,0.0
1515.2291632869565,496.79841067639745,1591.2291632869565,199.56841067639743,1520.2391632869565,456.67841067639745,1479.3091632869564,129.65841067639747,1347.2991632869564,121.57841067639743,-28.740836713043475,851.6984106763974,-28.740836713043475,851.6984106763974,240,4,30,39,0.029,9.80665,1610,176,0.7333333333333333,0.0,0.0
1515.2291632869565,496.79841067639745,1591.2291632869565,199.56841067639743,1520.2391632869565,456.67841067639745,1479.3091632869564,129.65841067639747,1347.2991632869564,121.57841067639743,-28.740836713043475,851.6984106763974,-28.740836713043475,851.6984106763974,240,4,30,39,0.029,9.80665,1610,177,0.7375,0.0,0.0
1515.2291632869565,496.79841067639745,1591.2291632869565,199.56841067639743,1520.2391632869565,456.67841067639745,1479.3091632869564,129.65841067639747,1347.2991632869564,121.57841067639743,-28.740836713043475,851.6984106763974,-28.740836713043475,851.6984106763974,240,4,30,39,0.029,9.80665,1610,178,0.7416666666666667,0.0,0.0
1515.2291632869565,496.79841067639745,1591.2291632869565,199.56841067639743,1520.2391632869565,456.67841067639745,1479.3091632869564,129.65841067639747,1347.2991632869564,121.57841067639743,-28.740836713043475,851.6984106763974,-28.740836713043475,851.6984106763974,240,4,30,39,0.029,9.80665,1610,179,0.7458333333333333,0.0,0.0
1515.3888232869565,496.3187606763974,1591.2291632869565,199.56841067639743,1520.2391632869565,456.67841067639745,1479.3091632869564,129.65841067639747,1347.2991632869564,121.57841067639743,-28.740836713043475,851.6984106763974,-28.740836713043475,851.6984106763974,240,4,30,39,0.029,9.80665,1610,180,0.75,0.0,0.0
1515.2891632869564,496.66841067639746,1591.2291632869565,199.56841067639743,1520.2391632869565,456.67841067639745,1479.3091632869564,129.65841067639747,1347.2991632869564,121.57841067639743,-28.740836713043475,851.6984106763974,-28.740836713043475,851.6984106763974,240,4,30,39,0.029,9.80665,1610,181,0.7541666666666667,0.0,0.0
1515.2891632869564,496.66841067639746,1591.2291632869565,199.56841067639743,1520.2391632869565,456.67841067639745,1479.3091632869564,129.65841067639747,1347.2991632869564,121.57841067639743,-28.740836713043475,851.6984106763974,-28.740836713043475,851.6984106763974,240,4,30,39,0.029,9.80665,1610,182,0.7583333333333333,0.0,0.0
1515.2891632869564,496.66841067639746,1591.2291632869565,199.56841067639743,1520.2391632869565,456.67841067639745,1479.3091632869564,129.65841067639747,1347.2991632869564,121.57841067639743,-28.740836713043475,851.6984106763974,-28.740836713043475,851.6984106763974,240,4,30,39,0.029,9.80665,1610,183,0.7625,0.0,0.0
1515.2891632869564,496.66841067639746,1591.2291632869565,199.56841067639743,1520.2391632869565,456.67841067639745,1479.3091632869564,129.65841067639747,1347.2991632869564,121.57841067639743,-28.740836713043475,851.6984106763974,-28.740836713043475,851.6984106763974,240,4,30,39,0.029,9.80665,1610,184,0.7666666666666667,0.0,0.0
1515.2891632869564,496.66841067639746,1591.2291632869565,199.56841067639743,1520.2391632869565,456.67841067639745,1479.3091632869564,129.65841067639747,1347.2991632869564,121.57841067639743,-28.740836713043475,851.6984106763974,-28.740836713043475,851.6984106763974,240,4,30,39,0.029,9.80665,1610,185,0.7708333333333334,0.0,0.0
1515.2891632869564,496.66841067639746,1591.2291632869565,199.56841067639743,1520.2391632869565,456.67841067639745,1479.3091632869564,129.65841067639747,1347.2991632869564,121.57841067639743,-28.740836713043475,851.6984106763974,-28.740836713043475,851.6984106763974,240,4,30,39,0.029,9.80665,1610,186,0.775,0.0,0.0
1515.2891632869564,496.66841067639746,1591.2291632869565,199.56841067639743,1520.2391632869565,456.67841067639745,1479.3091632869564,129.65841067639747,1347.2991632869564,121.57841067639743,-28.740836713043475,851.6984106763974,-28.740836713043475,851.6984106763974,240,4,30,39,0.029,9.80665,1610,187,0.7791666666666667,0.0,0.0
1515.2891632869564,496.66841067639746,1591.2291632869565,199.56841067639743,1520.2391632869565,456.67841067639745,1479.3091632869564,129.65841067639747,1347.2991632869564,121.57841067639743,-28.740836713043475,851.6984106763974,-28.740836713043475,851.6984106763974,240,4,30,39,0.029,9.80665,1610,188,0.7833333333333333,0.0,0.0
1515.2891632869564,496.66841067639746,1591.2291632869565,199.56841067639743,1520.2391632869565,456.67841067639745,1479.3091632869564,129.65841067639747,1347.2991632869564,121.57841067639743,-28.740836713043475,851.6984106763974,-28.740836713043475,851.6984106763974,240,4,30,39,0.029,9.80665,1610,189,0.7875,0.0,0.0
1515.2891632869564,496.66841067639746,1591.2291632869565,199.56841067639743,1520.2391632869565,456.67841067639745,1479.3091632869564,129.65841067639747,1347.2991632869564,121.57841067639743,-28.740836713043475,851.6984106763974,-28.740836713043475,851.6984106763974,240,4,30,39,0.029,9.80665,1610,190,0.7916666666666666,0.0,0.0
1515.3888232869565,496.3187606763974,1591.2291632869565,199.56841067639743,1520.2391632869565,456.67841067639745,1479.3091632869564,129.65841067639747,1347.2991632869564,121.57841067639743,-28.740836713043475,851.6984106763974,-28.740836713043475,851.6984106763974,240,4,30,39,0.029,9.80665,1610,191,0.7958333333333333,0.0,0.0
1515.4091632869565,496.62841067639744,1591.2291632869565,199.56841067639743,1520.2391632869565,456.67841067639745,1479.3091632869564,129.65841067639747,1347.2991632869564,121.57841067639743,-28.740836713043475,851.6984106763974,-28.740836713043475,851.6984106763974,240,4,30,39,0.029,9.80665,1610,192,0.8,0.0,0.0
1515.4091632869565,496.62841067639744,1591.2291632869565,199.56841067639743,1520.2391632869565,456.67841067639745,1479.3091632869564,129.65841067639747,1347.2991632869564,121.57841067639743,-28.740836713043475,851.6984106763974,-28.740836713043475,851.6984106763974,240,4,30,39,0.029,9.80665,1610,193,0.8041666666666667,0.0,0.0
1515.4091632869565,496.62841067639744,1591.4407352869564,199.30016167639747,1520.2391632869565,456.67841067639745,1479.3091632869564,129.65841067639747,1347.2991632869564,121.57841067639743,-28.740836713043475,851.6984106763974,-28.740836713043475,851.6984106763974,240,4,30,39,0.029,9.80665,1610,194,0.8083333333333333,0.0,0.0
1515.4091632869565,496.62841067639744,1591.2191632869565,199.76841067639748,1520.2391632869565,456.67841067639745,1479.3091632869564,129.65841067639747,1347.2991632869564,121.57841067639743,-28.740836713043475,851.6984106763974,-28.740836713043475,851.6984106763974,240,4,30,39,0.029,9.80665,1610,195,0.8125,0.0,0.0
1515.4091632869565,496.62841067639744,1591.2191632869565,199.76841067639748,1520.2391632869565,456.67841067639745,1479.3091632869564,129.65841067639747,1347.2991632869564,121.57841067639743,-28.740836713043475,851.6984106763974,-28.740836713043475,851.6984106763974,240,4,30,39,0.029,9.80665,1610,196,0.8166666666666667,0.0,0.0
1515.4091632869565,496.62841067639744,1591.2191632869565,199.76841067639748,1520.2391632869565,456.67841067639745,1479.3091632869564,129.65841067639747,1347.2991632869564,121.57841067639743,-28.740836713043475,851.6984106763974,-28.740836713043475,851.6984106763974,240,4,30,39,0.029,9.80665,1610,197,0.8208333333333333,0.0,0.0
1514.6163062869564,495.93525267639745,1591.2191632869565,199.76841067639748,1520.2391632869565,456.67841067639745,1479.3091632869564,129.65841067639747,1347.2991632869564,121.57841067639743,-28.740836713043475,851.6984106763974,-28.740836713043475,851.6984106763974,240,4,30,39,0.029,9.80665,1610,198,0.825,0.0,0.0
1514.2191632869565,495.91841067639746,1591.2191632869565,199.76841067639748,1520.2391632869565,456.67841067639745,1479.3091632869564,129.65841067639747,1347.2991632869564,121.57841067639743,-28.740836713043475,851.6984106763974,-28.740836713043475,851.6984106763974,240,4,30,39,0.029,9.80665,1610,199,0.8291666666666667,0.0,0.0
1514.2191632869565,495.91841067639746,1591.2191632869565,199.76841067639748,1520.2391632869565,456.67841067639745,1479.3091632869564,129.65841067639747,1347.2991632869564,121.57841067639743,-28.740836713043475,851.6984106763974,-28.740836713043475,851.6984106763974,240,4,30,39,0.029,9.80665,1610,200,0.8333333333333334,0.0,0.0
1514.2191632869565,495.91841067639746,1591.2191632869565,199.76841067639748,1520.2391632869565,456.67841067639745,1479.3091632869564,129.65841067639747,1347.2991632869564,121.57841067639743,-28.740836713043475,851.6984106763974,-28.740836713043475,851.6984106763974,240,4,30,39,0.029,9.80665,1610,201,0.8375,0.0,0.0
1515.3888232869565,496.3187606763974,1591.2191632869565,199.76841067639748,1520.2391632869565,456.67841067639745,1479.3091632869564,129.65841067639747,1347.2991632869564,121.57841067639743,-28.740836713043475,851.6984106763974,-28.740836713043475,851.6984106763974,240,4,30,39,0.029,9.80665,1610,202,0.8416666666666667,0.0,0.0
1515.2991632869564,496.8884106763974,1591.2191632869565,199.76841067639748,1520.2391632869565,456.67841067639745,1479.3091632869564,129.65841067639747,1347.2991632869564,121.57841067639743,-28.740836713043475,851.6984106763974,-28.740836713043475,851.6984106763974,240,4,30,39,0.029,9.80665,1610,203,0.8458333333333333,0.0,0.0
1515.2991632869564,496.8884106763974,1591.2191632869565,199.76841067639748,1520.2391632869565,456.67841067639745,1479.3091632869564,129.65841067639747,1347.2991632869564,121.57841067639743,-28.740836713043475,851.6984106763974,-28.740836713043475,851.6984106763974,240,4,30,39,0.029,9.80665,1610,204,0.85,0.0,0.0
1515.2991632869564,496.8884106763974,1591.2191632869565,199.76841067639748,1520.2391632869565,456.67841067639745,1479.2069302869565,129.2290456763974,1347.0643662869563,121.35158367639747,-28.740836713043475,851.6984106763974,-28.740836713043475,851.6984106763974,240,4,30,39,0.029,9.80665,1610,205,0.8541666666666666,0.0,0.0
1515.2991632869564,496.8884106763974,1591.2191632869565,199.76841067639748,1520.2391632869565,456.67841067639745,1479.1891632869565,129.64841067639748,1347.2091632869565,121.70841067639742,-28.740836713043475,851.6984106763974,-28.740836713043475,851.6984106763974,240,4,30,39,0.029,9.80665,1610,206,0.8583333333333333,0.0,0.0
1515.2991632869564,496.8884106763974,1591.2191632869565,199.76841067639748,1520.2391632869565,456.67841067639745,1479.1891632869565,129.64841067639748,1347.2091632869565,121.70841067639742,-28.740836713043475,851.6984106763974,-28.740836713043475,851.6984106763974,240,4,30,39,0.029,9.80665,1610,207,0.8625,0.0,0.0
1515.2991632869564,496.8884106763974,1591.2191632869565,199.76841067639748,1520.2391632869565,456.67841067639745,1479.1891632869565,129.64841067639748,1347.2091632869565,121.70841067639742,-28.740836713043475,851.6984106763974,-28.740836713043475,851.6984106763974,240,4,30,39,0.029,9.80665,1610,208,0.8666666666666667,0.0,0.0
1515.2991632869564,496.8884106763974,1591.2191632869565,199.76841067639748,1520.2391632869565,456.67841067639745,1479.1891632869565,129.64841067639748,1347.2091632869565,121.70841067639742,-28.740836713043475,851.6984106763974,-28.740836713043475,851.6984106763974,240,4,30,39,0.029,9.80665,1610,209,0.8708333333333333,0.0,0.0
1515.2991632869564,496.8884106763974,1591.2191632869565,199.76841067639748,1520.2391632869565,456.67841067639745,1479.1891632869565,129.64841067639748,1347.2091632869565,121.70841067639742,-28.740836713043475,851.6984106763974,-28.740836713043475,851.6984106763974,240,4,30,39,0.029,9.80665,1610,210,0.875,0.0,0.0
1515.2991632869564,496.8884106763974,1591.2191632869565,199.76841067639748,1520.2391632869565,456.67841067639745,1479.1891632869565,129.64841067639748,1347.2091632869565,121.70841067639742,-28.740836713043475,851.6984106763974,-28.740836713043475,851.6984106763974,240,4,30,39,0.029,9.80665,1610,211,0.8791666666666667,0.0,0.0
1515.2991632869564,496.8884106763974,1591.2191632869565,199.76841067639748,1520.5170302869565,456.1220526763974,1479.1891632869565,129.64841067639748,1347.2091632869565,121.70841067639742,-28.740836713043475,851.6984106763974,-28.740836713043475,851.6984106763974,240,4,30,39,0.029,9.80665,1610,212,0.8833333333333333,0.0,0.0
1515.3888232869565,496.3187606763974,1591.2191632869565,199.76841067639748,1520.2291632869565,455.66841067639746,1479.1891632869565,129.64841067639748,1347.2091632869565,121.70841067639742,-28.740836713043475,851.6984106763974,-28.740836713043475,851.6984106763974,240,4,30,39,0.029,9.80665,1610,213,0.8875,0.0,0.0
1515.1891632869565,496.7784106763974,1591.2191632869565,199.76841067639748,1520.2291632869565,455.66841067639746,1479.1891632869565,129.64841067639748,1347.2091632869565,121.70841067639742,-28.740836713043475,851.6984106763974,-28.740836713043475,851.6984106763974,240,4,30,39,0.029,9.80665,1610,214,0.8916666666666667,0.0,0.0
1515.1891632869565,496.7784106763974,1591.2191632869565,199.76841067639748,1520.2291632869565,455.66841067639746,1479.1891632869565,129.64841067639748,1347.2091632869565,121.70841067639742,-28.740836713043475,851.6984106763974,-28.740836713043475,851.6984106763974,240,4,30,39,0.029,9.80665,1610,215,0.8958333333333334,0.0,0.0
1515.1891632869565,496.7784106763974,1591.2191632869565,199.76841067639748,1520.2291632869565,455.66841067639746,1479.1891632869565,129.64841067639748,1347.2091632869565,121.70841067639742,-28.740836713043475,851.6984106763974,-28.740836713043475,851.6984106763974,240,4,30,39,0.029,9.80665,1610,216,0.9,0.0,0.0
1515.1891632869565,496.7784106763974,1591.2191632869565,199.76841067639748,1520.2291632869565,455.66841067639746,1479.1891632869565,129.64841067639748,1347.2091632869565,121.70841067639742,-28.740836713043475,851.6984106763974,-28.740836713043475,851.6984106763974,240,4,30,39,0.029,9.80665,1610,217,0.9041666666666667,0.0,0.0
1515.1891632869565,496.7784106763974,1591.2191632869565,199.76841067639748,1520.2291632869565,455.66841067639746,1479.1891632869565,129.64841067639748,1347.2091632869565,121.70841067639742,-28.740836713043475,851.6984106763974,-28.740836713043475,851.6984106763974,240,4,30,39,0.029,9.80665,1610,218,0.9083333333333333,0.0,0.0
1515.1891632869565,496.7784106763974,1591.2191632869565,199.76841067639748,1520.2291632869565,455.66841067639746,1479.1891632869565,129.64841067639748,1347.2091632869565,121.70841067639742,-28.740836713043475,851.6984106763974,-28.740836713043475,851.6984106763974,240,4,30,39,0.029,9.80665,1610,219,0.9125,0.0,0.0
1515.1891632869565,496.7784106763974,1591.2191632869565,199.76841067639748,1520.2291632869565,455.66841067639746,1479.1891632869565,129.64841067639748,1347.2091632869565,121.70841067639742,-28.740836713043475,851.6984106763974,-28.740836713043475,851.6984106763974,240,4,30,39,0.029,9.80665,1610,220,0.9166666666666666,0.0,0.0
1515.1891632869565,496.7784106763974,1591.2191632869565,199.76841067639748,1520.2291632869565,455.66841067639746,1479.1891632869565,129.64841067639748,1347.2091632869565,121.70841067639742,-28.740836713043475,851.6984106763974,-28.740836713043475,851.6984106763974,240,4,30,39,0.029,9.80665,1610,221,0.9208333333333333,0.0,0.0
1515.1891632869565,496.7784106763974,1591.2191632869565,199.76841067639748,1520.2291632869565,455.66841067639746,1479.1891632869565,129.64841067639748,1347.2091632869565,121.70841067639742,-28.740836713043475,851.6984106763974,-28.740836713043475,851.6984106763974,240,4,30,39,0.029,9.80665,1610,222,0.925,0.0,0.0
1515.1891632869565,496.7784106763974,1591.2191632869565,199.76841067639748,1520.2291632869565,455.66841067639746,1479.1891632869565,129.64841067639748,1347.2091632869565,121.70841067639742,-28.740836713043475,851.6984106763974,-28.740836713043475,851.6984106763974,240,4,30,39,0.029,9.80665,1610,223,0.9291666666666667,0.0,0.0
1515.3888232869565,496.3187606763974,1591.2191632869565,199.76841067639748,1520.2291632869565,455.66841067639746,1479.1891632869565,129.64841067639748,1347.2091632869565,121.70841067639742,-28.740836713043475,851.6984106763974,-28.740836713043475,851.6984106763974,240,4,30,39,0.029,9.80665,1610,224,0.9333333333333333,0.0,0.0
1515.0491632869564,496.79841067639745,1591.2191632869565,199.76841067639748,1520.2291632869565,455.66841067639746,1479.1891632869565,129.64841067639748,1347.2091632869565,121.70841067639742,-28.740836713043475,851.6984106763974,-28.740836713043475,851.6984106763974,240,4,30,39,0.029,9.80665,1610,225,0.9375,0.0,0.0
1515.0491632869564,496.79841067639745,1591.2191632869565,199.76841067639748,1520.2291632869565,455.66841067639746,1479.1891632869565,129.64841067639748,1347.2091632869565,121.70841067639742,-28.740836713043475,851.6984106763974,-28.740836713043475,851.6984106763974,240,4,30,39,0.029,9.80665,1610,226,0.9416666666666667,0.0,0.0
1515.0491632869564,496.79841067639745,1591.2191632869565,199.76841067639748,1520.2291632869565,455.66841067639746,1479.1891632869565,129.64841067639748,1347.2091632869565,121.70841067639742,-28.740836713043475,851.6984106763974,-28.740836713043475,851.6984106763974,240,4,30,39,0.029,9.80665,1610,227,0.9458333333333333,0.0,0.0
1515.0491632869564,496.79841067639745,1591.2191632869565,199.76841067639748,1520.2291632869565,455.66841067639746,1479.1891632869565,129.64841067639748,1347.2091632869565,121.70841067639742,-28.740836713043475,851.6984106763974,-28.740836713043475,851.6984106763974,240,4,30,39,0.029,9.80665,1610,228,0.95,0.0,0.0
1515.0491632869564,496.79841067639745,1591.2191632869565,199.76841067639748,1520.2291632869565,455.66841067639746,1479.1891632869565,129.64841067639748,1347.2091632869565,121.70841067639742,-28.740836713043475,851.6984106763974,-28.740836713043475,851.6984106763974,240,4,30,39,0.029,9.80665,1610,229,0.9541666666666667,0.0,0.0
1515.0491632869564,496.79841067639745,1591.2191632869565,199.76841067639748,1520.2291632869565,455.66841067639746,1479.1891632869565,129.64841067639748,1347.2091632869565,121.70841067639742,-28.740836713043475,851.6984106763974,-28.740836713043475,851.6984106763974,240,4,30,39,0.029,9.80665,1610,230,0.9583333333333334,0.0,0.0
1515.0491632869564,496.79841067639745,1591.2191632869565,199.76841067639748,1520.2291632869565,455.66841067639746,1479.1891632869565,129.64841067639748,1347.2091632869565,121.70841067639742,-28.740836713043475,851.6984106763974,-28.740836713043475,851.6984106763974,240,4,30,39,0.029,9.80665,1610,231,0.9625,0.0,0.0
1515.0491632869564,496.79841067639745,1591.2191632869565,199.76841067639748,1520.2291632869565,455.66841067639746,1479.1891632869565,129.64841067639748,1347.2091632869565,121.70841067639742,-28.740836713043475,851.6984106763974,-28.740836713043475,851.6984106763974,240,4,30,39,0.029,9.80665,1610,232,0.9666666666666667,0.0,0.0
1515.0491632869564,496.79841067639745,1591.2191632869565,199.76841067639748,1520.2291632869565,455.66841067639746,1479.1891632869565,129.64841067639748,1347.2091632869565,121.70841067639742,-28.740836713043475,851.6984106763974,-28.740836713043475,851.6984106763974,240,4,30,39,0.029,9.80665,1610,233,0.9708333333333333,0.0,0.0
1515.0491632869564,496.79841067639745,1591.2191632869565,199.76841067639748,1520.2291632869565,455.66841067639746,1479.1891632869565,129.64841067639748,1347.2091632869565,121.70841067639742,-28.740836713043475,851.6984106763974,-28.740836713043475,851.6984106763974,240,4,30,39,0.029,9.80665,1610,234,0.975,0.0,0.0
1515.3888232869565,496.3187606763974,1591.2191632869565,199.76841067639748,1520.2291632869565,455.66841067639746,1479.1891632869565,129.64841067639748,1347.2091632869565,121.70841067639742,-28.740836713043475,851.6984106763974,-28.740836713043475,851.6984106763974,240,4,30,39,0.029,9.80665,1610,235,0.9791666666666666,0.0,0.0
1515.2891632869564,496.6484106763974,1591.2191632869565,199.76841067639748,1520.2291632869565,455.66841067639746,1479.1891632869565,129.64841067639748,1347.2091632869565,121.70841067639742,-28.740836713043475,851.6984106763974,-28.740836713043475,851.6984106763974,240,4,30,39,0.029,9.80665,1610,236,0.9833333333333333,0.0,0.0
1515.2891632869564,496.6484106763974,1591.2191632869565,199.76841067639748,1520.2291632869565,455.66841067639746,1479.1891632869565,129.64841067639748,1347.2091632869565,121.70841067639742,-28.740836713043475,851.6984106763974,-28.740836713043475,851.6984106763974,240,4,30,39,0.029,9.80665,1610,237,0.9875,0.0,0.0
1515.2891632869564,496.6484106763974,1591.2191632869565,199.76841067639748,1520.2291632869565,455.66841067639746,1479.1891632869565,129.64841067639748,1347.2091632869565,121.70841067639742,-28.740836713043475,851.6984106763974,-28.740836713043475,851.6984106763974,240,4,30,39,0.029,9.80665,1610,238,0.9916666666666667,0.0,0.0
1515.2891632869564,496.6484106763974,1591.2191632869565,199.76841067639748,1520.2291632869565,455.66841067639746,1479.1891632869565,129.64841067639748,1347.2091632869565,121.70841067639742,-28.740836713043475,851.6984106763974,-28.740836713043475,851.6984106763974,240,4,30,39,0.029,9.80665,1610,239,0.9958333333333333,0.0,0.0
1515.2891632869564,496.6484106763974,1591.2191632869565,199.76841067639748,1520.2291632869565,455.66841067639746,1479.1891632869565,129.64841067639748,1347.2091632869565,121.70841067639742,-28.740836713043475,851.6984106763974,-28.740836713043475,851.6984106763974,240,4,30,39,0.029,9.80665,1610,240,1.0,0.0,0.0
1515.2891632869564,496.6484106763974,1591.2191632869565,199.76841067639748,1520.2291632869565,455.66841067639746,1479.1891632869565,129.64841067639748,1347.2091632869565,121.70841067639742,-28.740836713043475,851.6984106763974,-28.740836713043475,851.6984106763974,240,4,30,39,0.029,9.80665,1610,241,1.0041666666666667,0.0,0.0
1515.2891632869564,496.6484106763974,1591.2191632869565,199.76841067639748,1520.2291632869565,455.66841067639746,1479.1891632869565,129.64841067639748,1347.2091632869565,121.70841067639742,-28.740836713043475,851.6984106763974,-28.740836713043475,851.6984106763974,240,4,30,39,0.029,9.80665,1610,242,1.0083333333333333,0.0,0.0
1515.2891632869564,496.6484106763974,1591.2191632869565,199.76841067639748,1520.2291632869565,455.66841067639746,1479.1891632869565,129.64841067639748,1347.2091632869565,121.70841067639742,-28.740836713043475,851.6984106763974,-28.740836713043475,851.6984106763974,240,4,30,39,0.029,9.80665,1610,243,1.0125,0.0,0.0
1515.2891632869564,496.6484106763974,1591.2191632869565,199.76841067639748,1520.2291632869565,455.66841067639746,1479.1891632869565,129.64841067639748,1347.2091632869565,121.70841067639742,-28.740836713043475,851.6984106763974,-28.740836713043475,851.6984106763974,240,4,30,39,0.029,9.80665,1610,244,1.0166666666666666,0.0,0.0
1515.2891632869564,496.6484106763974,1591.4407352869564,199.30016167639747,1520.2291632869565,455.66841067639746,1479.1891632869565,129.64841067639748,1347.2091632869565,121.70841067639742,-28.740836713043475,851.6984106763974,-28.740836713043475,851.6984106763974,240,4,30,39,0.029,9.80665,1610,245,1.0208333333333333,0.0,0.0
1515.3888232869565,496.3187606763974,1591.3591632869563,199.6084106763974,1520.2291632869565,455.66841067639746,1479.1891632869565,129.64841067639748,1347.2091632869565,121.70841067639742,-28.740836713043475,851.6984106763974,-28.740836713043475,851.6984106763974,240,4,30,39,0.029,9.80665,1610,246,1.025,0.0,0.0
1515.2891632869564,496.66841067639746,1591.3591632869563,199.6084106763974,1520.2291632869565,455.66841067639746,1479.1891632869565,129.64841067639748,1347.2091632869565,121.70841067639742,-28.740836713043475,851.6984106763974,-28.740836713043475,851.6984106763974,240,4,30,39,0.029,9.80665,1610,247,1.0291666666666666,0.0,0.0
1515.2891632869564,496.66841067639746,1591.3591632869563,199.6084106763974,1520.2291632869565,455.66841067639746,1479.1891632869565,129.64841067639748,1347.2091632869565,121.70841067639742,-28.740836713043475,851.6984106763974,-28.740836713043475,851.6984106763974,240,4,30,39,0.029,9.80665,1610,248,1.0333333333333334,0.0,0.0
1514.6163062869564,495.93525267639745,1591.3591632869563,199.6084106763974,1520.2291632869565,455.66841067639746,1479.1891632869565,129.64841067639748,1347.2091632869565,121.70841067639742,-28.740836713043475,851.6984106763974,-28.740836713043475,851.6984106763974,240,4,30,39,0.029,9.80665,1610,249,1.0375,0.0,0.0
1514.0991632869564,495.8284106763974,1591.3591632869563,199.6084106763974,1520.2291632869565,455.66841067639746,1479.1891632869565,129.64841067639748,1347.2091632869565,121.70841067639742,-28.740836713043475,851.6984106763974,-28.740836713043475,851.6984106763974,240,4,30,39,0.029,9.80665,1610,250,1.0416666666666667,0.0,0.0
1514.0991632869564,495.8284106763974,1591.3591632869563,199.6084106763974,1520.2291632869565,455.66841067639746,1479.1891632869565,129.64841067639748,1347.2091632869565,121.70841067639742,-28.740836713043475,851.6984106763974,-28.740836713043475,851.6984106763974,240,4,30,39,0.029,9.80665,1610,251,1.0458333333333334,0.0,0.0
1514.0991632869564,495.8284106763974,1591.3591632869563,199.6084106763974,1520.2291632869565,455.66841067639746,1479.1891632869565,129.64841067639748,1347.2091632869565,121.70841067639742,-28.740836713043475,851.6984106763974,-28.740836713043475,851.6984106763974,240,4,30,39,0.029,9.80665,1610,252,1.05,0.0,0.0
1514.0991632869564,495.8284106763974,1591.3591632869563,199.6084106763974,1520.2291632869565,455.66841067639746,1479.1891632869565,129.64841067639748,1347.2091632869565,121.70841067639742,-28.740836713043475,851.6984106763974,-28.740836713043475,851.6984106763974,240,4,30,39,0.029,9.80665,1610,253,1.0541666666666667,0.0,0.0
